datasource,week,vx_manufacturer,dose,birth_cohort,N
TEST,20201228,Pfizer,2,1940-1949,0
TEST,20201228,Pfizer,2,all_birth_cohorts,0
TEST,20201228,AstraZeneca,1,1960-1969,0
TEST,20201228,AstraZeneca,1,1980-1989,0
TEST,20201228,AstraZeneca,1,1970-1979,0
TEST,20201228,AstraZeneca,1,1990+,0
TEST,20201228,AstraZeneca,1,1950-1959,0
TEST,20201228,AstraZeneca,1,<1940,0
TEST,20201228,AstraZeneca,1,1940-1949,0
TEST,20201228,AstraZeneca,1,all_birth_cohorts,0
TEST,20201228,AstraZeneca,2,1960-1969,0
TEST,20201228,AstraZeneca,2,1980-1989,0
TEST,20201228,AstraZeneca,2,1970-1979,0
TEST,20201228,AstraZeneca,2,1990+,0
TEST,20201228,AstraZeneca,2,1950-1959,0
TEST,20201228,AstraZeneca,2,<1940,0
TEST,20201228,AstraZeneca,2,1940-1949,0
TEST,20201228,AstraZeneca,2,all_birth_cohorts,0
TEST,20201228,Moderna,1,1960-1969,0
TEST,20201228,Moderna,1,1980-1989,0
TEST,20201228,Moderna,1,1970-1979,0
TEST,20201228,Moderna,1,1990+,0
TEST,20201228,Moderna,1,1950-1959,0
TEST,20201228,Moderna,1,<1940,0
TEST,20201228,Moderna,1,1940-1949,0
TEST,20201228,Moderna,1,all_birth_cohorts,0
TEST,20201228,Moderna,2,1960-1969,0
TEST,20201228,Moderna,2,1980-1989,0
TEST,20201228,Moderna,2,1970-1979,0
TEST,20201228,Moderna,2,1990+,0
TEST,20201228,Moderna,2,1950-1959,0
TEST,20201228,Moderna,2,<1940,0
TEST,20201228,Moderna,2,1940-1949,0
TEST,20201228,Moderna,2,all_birth_cohorts,0
TEST,20201228,J&J,1,1960-1969,0
TEST,20201228,J&J,1,1980-1989,0
TEST,20201228,J&J,1,1970-1979,0
TEST,20201228,J&J,1,1990+,0
TEST,20201228,J&J,1,1950-1959,0
TEST,20201228,J&J,1,<1940,0
TEST,20201228,J&J,1,1940-1949,0
TEST,20201228,J&J,1,all_birth_cohorts,0
TEST,20201228,J&J,2,1960-1969,0
TEST,20201228,J&J,2,1980-1989,0
TEST,20201228,J&J,2,1970-1979,0
TEST,20201228,J&J,2,1990+,0
TEST,20201228,J&J,2,1950-1959,0
TEST,20201228,J&J,2,<1940,0
TEST,20201228,J&J,2,1940-1949,0
TEST,20201228,J&J,2,all_birth_cohorts,0
TEST,20201228,UKN,1,1960-1969,0
TEST,20201228,UKN,1,1980-1989,0
TEST,20201228,UKN,1,1970-1979,0
TEST,20201228,UKN,1,1990+,0
TEST,20201228,UKN,1,1950-1959,0
TEST,20201228,UKN,1,<1940,0
TEST,20201228,UKN,1,1940-1949,0
TEST,20201228,UKN,1,all_birth_cohorts,0
TEST,20201228,UKN,2,1960-1969,0
TEST,20201228,UKN,2,1980-1989,0
TEST,20201228,UKN,2,1970-1979,0
TEST,20201228,UKN,2,1990+,0
TEST,20201228,UKN,2,1950-1959,0
TEST,20201228,UKN,2,<1940,0
TEST,20201228,UKN,2,1940-1949,0
TEST,20201228,UKN,2,all_birth_cohorts,0
TEST,20210104,Pfizer,1,1960-1969,17
TEST,20210104,Pfizer,1,1980-1989,4
TEST,20210104,Pfizer,1,1970-1979,9
TEST,20210104,Pfizer,1,1990+,9
TEST,20210104,Pfizer,1,1950-1959,4
TEST,20210104,Pfizer,1,<1940,7
TEST,20210104,Pfizer,1,1940-1949,1
TEST,20210104,Pfizer,1,all_birth_cohorts,51
TEST,20210104,Pfizer,2,1960-1969,0
TEST,20210104,Pfizer,2,1980-1989,0
TEST,20210104,Pfizer,2,1970-1979,0
TEST,20210104,Pfizer,2,1990+,0
TEST,20210104,Pfizer,2,1950-1959,0
TEST,20210104,Pfizer,2,<1940,0
TEST,20210104,Pfizer,2,1940-1949,0
TEST,20210104,Pfizer,2,all_birth_cohorts,0
TEST,20210104,AstraZeneca,1,1960-1969,0
TEST,20210104,AstraZeneca,1,1980-1989,0
TEST,20210104,AstraZeneca,1,1970-1979,0
TEST,20210104,AstraZeneca,1,1990+,0
TEST,20210104,AstraZeneca,1,1950-1959,0
TEST,20210104,AstraZeneca,1,<1940,0
TEST,20210104,AstraZeneca,1,1940-1949,0
TEST,20210104,AstraZeneca,1,all_birth_cohorts,0
TEST,20210104,AstraZeneca,2,1960-1969,0
TEST,20210104,AstraZeneca,2,1980-1989,0
TEST,20210104,AstraZeneca,2,1970-1979,0
TEST,20210104,AstraZeneca,2,1990+,0
TEST,20210104,AstraZeneca,2,1950-1959,0
TEST,20210104,AstraZeneca,2,<1940,0
TEST,20210104,AstraZeneca,2,1940-1949,0
TEST,20210104,AstraZeneca,2,all_birth_cohorts,0
TEST,20210104,Moderna,1,1960-1969,0
TEST,20210104,Moderna,1,1980-1989,0
TEST,20210104,Moderna,1,1970-1979,0
TEST,20210104,Moderna,1,1990+,0
TEST,20210104,Moderna,1,1950-1959,0
TEST,20210104,Moderna,1,<1940,0
TEST,20210104,Moderna,1,1940-1949,0
TEST,20210104,Moderna,1,all_birth_cohorts,0
TEST,20210104,Moderna,2,1960-1969,0
TEST,20210104,Moderna,2,1980-1989,0
TEST,20210104,Moderna,2,1970-1979,0
TEST,20210104,Moderna,2,1990+,0
TEST,20210104,Moderna,2,1950-1959,0
TEST,20210104,Moderna,2,<1940,0
TEST,20210104,Moderna,2,1940-1949,0
TEST,20210104,Moderna,2,all_birth_cohorts,0
TEST,20210104,J&J,1,1960-1969,0
TEST,20210104,J&J,1,1980-1989,0
TEST,20210104,J&J,1,1970-1979,0
TEST,20210104,J&J,1,1990+,0
TEST,20210104,J&J,1,1950-1959,0
TEST,20210104,J&J,1,<1940,0
TEST,20210104,J&J,1,1940-1949,0
TEST,20210104,J&J,1,all_birth_cohorts,0
TEST,20210104,J&J,2,1960-1969,0
TEST,20210104,J&J,2,1980-1989,0
TEST,20210104,J&J,2,1970-1979,0
TEST,20210104,J&J,2,1990+,0
TEST,20210104,J&J,2,1950-1959,0
TEST,20210104,J&J,2,<1940,0
TEST,20210104,J&J,2,1940-1949,0
TEST,20210104,J&J,2,all_birth_cohorts,0
TEST,20210104,UKN,1,1960-1969,0
TEST,20210104,UKN,1,1980-1989,0
TEST,20210104,UKN,1,1970-1979,0
TEST,20210104,UKN,1,1990+,0
TEST,20210104,UKN,1,1950-1959,0
TEST,20210104,UKN,1,<1940,0
TEST,20210104,UKN,1,1940-1949,0
TEST,20210104,UKN,1,all_birth_cohorts,0
TEST,20210104,UKN,2,1960-1969,0
TEST,20210104,UKN,2,1980-1989,0
TEST,20210104,UKN,2,1970-1979,0
TEST,20210104,UKN,2,1990+,0
TEST,20210104,UKN,2,1950-1959,0
TEST,20210104,UKN,2,<1940,0
TEST,20210104,UKN,2,1940-1949,0
TEST,20210104,UKN,2,all_birth_cohorts,0
TEST,20210111,Pfizer,1,1960-1969,19
TEST,20210111,Pfizer,1,1980-1989,3
TEST,20210111,Pfizer,1,1970-1979,8
TEST,20210111,Pfizer,1,1990+,7
TEST,20210111,Pfizer,1,1950-1959,10
TEST,20210111,Pfizer,1,<1940,2
TEST,20210111,Pfizer,1,1940-1949,2
TEST,20210111,Pfizer,1,all_birth_cohorts,51
TEST,20210111,Pfizer,2,1960-1969,0
TEST,20210111,Pfizer,2,1980-1989,0
TEST,20210111,Pfizer,2,1970-1979,0
TEST,20210111,Pfizer,2,1990+,0
TEST,20210111,Pfizer,2,1950-1959,0
TEST,20210111,Pfizer,2,<1940,0
TEST,20210111,Pfizer,2,1940-1949,0
TEST,20210111,Pfizer,2,all_birth_cohorts,0
TEST,20210111,AstraZeneca,1,1960-1969,0
TEST,20210111,AstraZeneca,1,1980-1989,0
TEST,20210111,AstraZeneca,1,1970-1979,0
TEST,20210111,AstraZeneca,1,1990+,0
TEST,20210111,AstraZeneca,1,1950-1959,0
TEST,20210111,AstraZeneca,1,<1940,0
TEST,20210111,AstraZeneca,1,1940-1949,0
TEST,20210111,AstraZeneca,1,all_birth_cohorts,0
TEST,20210111,AstraZeneca,2,1960-1969,0
TEST,20210111,AstraZeneca,2,1980-1989,0
TEST,20210111,AstraZeneca,2,1970-1979,0
TEST,20210111,AstraZeneca,2,1990+,0
TEST,20210111,AstraZeneca,2,1950-1959,0
TEST,20210111,AstraZeneca,2,<1940,0
TEST,20210111,AstraZeneca,2,1940-1949,0
TEST,20210111,AstraZeneca,2,all_birth_cohorts,0
TEST,20210111,Moderna,1,1960-1969,0
TEST,20210111,Moderna,1,1980-1989,0
TEST,20210111,Moderna,1,1970-1979,0
TEST,20210111,Moderna,1,1990+,0
TEST,20210111,Moderna,1,1950-1959,0
TEST,20210111,Moderna,1,<1940,0
TEST,20210111,Moderna,1,1940-1949,0
TEST,20210111,Moderna,1,all_birth_cohorts,0
TEST,20210111,Moderna,2,1960-1969,0
TEST,20210111,Moderna,2,1980-1989,0
TEST,20210111,Moderna,2,1970-1979,0
TEST,20210111,Moderna,2,1990+,0
TEST,20210111,Moderna,2,1950-1959,0
TEST,20210111,Moderna,2,<1940,0
TEST,20210111,Moderna,2,1940-1949,0
TEST,20210111,Moderna,2,all_birth_cohorts,0
TEST,20210111,J&J,1,1960-1969,0
TEST,20210111,J&J,1,1980-1989,0
TEST,20210111,J&J,1,1970-1979,0
TEST,20210111,J&J,1,1990+,0
TEST,20210111,J&J,1,1950-1959,0
TEST,20210111,J&J,1,<1940,0
TEST,20210111,J&J,1,1940-1949,0
TEST,20210111,J&J,1,all_birth_cohorts,0
TEST,20210111,J&J,2,1960-1969,0
TEST,20210111,J&J,2,1980-1989,0
TEST,20210111,J&J,2,1970-1979,0
TEST,20210111,J&J,2,1990+,0
TEST,20210111,J&J,2,1950-1959,0
TEST,20210111,J&J,2,<1940,0
TEST,20210111,J&J,2,1940-1949,0
TEST,20210111,J&J,2,all_birth_cohorts,0
TEST,20210111,UKN,1,1960-1969,0
TEST,20210111,UKN,1,1980-1989,0
TEST,20210111,UKN,1,1970-1979,0
TEST,20210111,UKN,1,1990+,0
TEST,20210111,UKN,1,1950-1959,0
TEST,20210111,UKN,1,<1940,0
TEST,20210111,UKN,1,1940-1949,0
TEST,20210111,UKN,1,all_birth_cohorts,0
TEST,20210111,UKN,2,1960-1969,0
TEST,20210111,UKN,2,1980-1989,0
TEST,20210111,UKN,2,1970-1979,0
TEST,20210111,UKN,2,1990+,0
TEST,20210111,UKN,2,1950-1959,0
TEST,20210111,UKN,2,<1940,0
TEST,20210111,UKN,2,1940-1949,0
TEST,20210111,UKN,2,all_birth_cohorts,0
TEST,20210118,Pfizer,1,1960-1969,4
TEST,20210118,Pfizer,1,1980-1989,1
TEST,20210118,Pfizer,1,1970-1979,4
TEST,20210118,Pfizer,1,1990+,2
TEST,20210118,Pfizer,1,1950-1959,1
TEST,20210118,Pfizer,1,<1940,0
TEST,20210118,Pfizer,1,1940-1949,0
TEST,20210118,Pfizer,1,all_birth_cohorts,12
TEST,20210118,Pfizer,2,1960-1969,2
TEST,20210118,Pfizer,2,1980-1989,0
TEST,20210118,Pfizer,2,1970-1979,0
TEST,20210118,Pfizer,2,1990+,0
TEST,20210118,Pfizer,2,1950-1959,1
TEST,20210118,Pfizer,2,<1940,1
TEST,20210118,Pfizer,2,1940-1949,0
TEST,20210118,Pfizer,2,all_birth_cohorts,4
TEST,20210118,AstraZeneca,1,1960-1969,0
TEST,20210118,AstraZeneca,1,1980-1989,0
TEST,20210118,AstraZeneca,1,1970-1979,0
TEST,20210118,AstraZeneca,1,1990+,0
TEST,20210118,AstraZeneca,1,1950-1959,0
TEST,20210118,AstraZeneca,1,<1940,0
TEST,20210118,AstraZeneca,1,1940-1949,0
TEST,20210118,AstraZeneca,1,all_birth_cohorts,0
TEST,20210118,AstraZeneca,2,1960-1969,0
TEST,20210118,AstraZeneca,2,1980-1989,0
TEST,20210118,AstraZeneca,2,1970-1979,0
TEST,20210118,AstraZeneca,2,1990+,0
TEST,20210118,AstraZeneca,2,1950-1959,0
TEST,20210118,AstraZeneca,2,<1940,0
TEST,20210118,AstraZeneca,2,1940-1949,0
TEST,20210118,AstraZeneca,2,all_birth_cohorts,0
TEST,20210118,Moderna,1,1960-1969,1
TEST,20210118,Moderna,1,1980-1989,0
TEST,20210118,Moderna,1,1970-1979,0
TEST,20210118,Moderna,1,1990+,0
TEST,20210118,Moderna,1,1950-1959,3
TEST,20210118,Moderna,1,<1940,0
TEST,20210118,Moderna,1,1940-1949,1
TEST,20210118,Moderna,1,all_birth_cohorts,5
TEST,20210118,Moderna,2,1960-1969,0
TEST,20210118,Moderna,2,1980-1989,0
TEST,20210118,Moderna,2,1970-1979,0
TEST,20210118,Moderna,2,1990+,0
TEST,20210118,Moderna,2,1950-1959,0
TEST,20210118,Moderna,2,<1940,0
TEST,20210118,Moderna,2,1940-1949,0
TEST,20210118,Moderna,2,all_birth_cohorts,0
TEST,20210118,J&J,1,1960-1969,0
TEST,20210118,J&J,1,1980-1989,0
TEST,20210118,J&J,1,1970-1979,0
TEST,20210118,J&J,1,1990+,0
TEST,20210118,J&J,1,1950-1959,0
TEST,20210118,J&J,1,<1940,0
TEST,20210118,J&J,1,1940-1949,0
TEST,20210118,J&J,1,all_birth_cohorts,0
TEST,20210118,J&J,2,1960-1969,0
TEST,20210118,J&J,2,1980-1989,0
TEST,20210118,J&J,2,1970-1979,0
TEST,20210118,J&J,2,1990+,0
TEST,20210118,J&J,2,1950-1959,0
TEST,20210118,J&J,2,<1940,0
TEST,20210118,J&J,2,1940-1949,0
TEST,20210118,J&J,2,all_birth_cohorts,0
TEST,20210118,UKN,1,1960-1969,0
TEST,20210118,UKN,1,1980-1989,0
TEST,20210118,UKN,1,1970-1979,0
TEST,20210118,UKN,1,1990+,0
TEST,20210118,UKN,1,1950-1959,0
TEST,20210118,UKN,1,<1940,0
TEST,20210118,UKN,1,1940-1949,0
TEST,20210118,UKN,1,all_birth_cohorts,0
TEST,20210118,UKN,2,1960-1969,0
TEST,20210118,UKN,2,1980-1989,0
TEST,20210118,UKN,2,1970-1979,0
TEST,20210118,UKN,2,1990+,0
TEST,20210118,UKN,2,1950-1959,0
TEST,20210118,UKN,2,<1940,0
TEST,20210118,UKN,2,1940-1949,0
TEST,20210118,UKN,2,all_birth_cohorts,0
TEST,20210125,Pfizer,1,1960-1969,0
TEST,20210125,Pfizer,1,1980-1989,0
TEST,20210125,Pfizer,1,1970-1979,0
TEST,20210125,Pfizer,1,1990+,1
TEST,20210125,Pfizer,1,1950-1959,3
TEST,20210125,Pfizer,1,<1940,3
TEST,20210125,Pfizer,1,1940-1949,0
TEST,20210125,Pfizer,1,all_birth_cohorts,7
TEST,20210125,Pfizer,2,1960-1969,15
TEST,20210125,Pfizer,2,1980-1989,6
TEST,20210125,Pfizer,2,1970-1979,7
TEST,20210125,Pfizer,2,1990+,10
TEST,20210125,Pfizer,2,1950-1959,5
TEST,20210125,Pfizer,2,<1940,8
TEST,20210125,Pfizer,2,1940-1949,0
TEST,20210125,Pfizer,2,all_birth_cohorts,51
TEST,20210125,AstraZeneca,1,1960-1969,0
TEST,20210125,AstraZeneca,1,1980-1989,0
TEST,20210125,AstraZeneca,1,1970-1979,0
TEST,20210125,AstraZeneca,1,1990+,0
TEST,20210125,AstraZeneca,1,1950-1959,0
TEST,20210125,AstraZeneca,1,<1940,0
TEST,20210125,AstraZeneca,1,1940-1949,0
TEST,20210125,AstraZeneca,1,all_birth_cohorts,0
TEST,20210125,AstraZeneca,2,1960-1969,0
TEST,20210125,AstraZeneca,2,1980-1989,0
TEST,20210125,AstraZeneca,2,1970-1979,0
TEST,20210125,AstraZeneca,2,1990+,0
TEST,20210125,AstraZeneca,2,1950-1959,0
TEST,20210125,AstraZeneca,2,<1940,0
TEST,20210125,AstraZeneca,2,1940-1949,0
TEST,20210125,AstraZeneca,2,all_birth_cohorts,0
TEST,20210125,Moderna,1,1960-1969,1
TEST,20210125,Moderna,1,1980-1989,0
TEST,20210125,Moderna,1,1970-1979,0
TEST,20210125,Moderna,1,1990+,0
TEST,20210125,Moderna,1,1950-1959,1
TEST,20210125,Moderna,1,<1940,0
TEST,20210125,Moderna,1,1940-1949,0
TEST,20210125,Moderna,1,all_birth_cohorts,2
TEST,20210125,Moderna,2,1960-1969,0
TEST,20210125,Moderna,2,1980-1989,0
TEST,20210125,Moderna,2,1970-1979,0
TEST,20210125,Moderna,2,1990+,0
TEST,20210125,Moderna,2,1950-1959,0
TEST,20210125,Moderna,2,<1940,0
TEST,20210125,Moderna,2,1940-1949,0
TEST,20210125,Moderna,2,all_birth_cohorts,0
TEST,20210125,J&J,1,1960-1969,0
TEST,20210125,J&J,1,1980-1989,0
TEST,20210125,J&J,1,1970-1979,0
TEST,20210125,J&J,1,1990+,0
TEST,20210125,J&J,1,1950-1959,0
TEST,20210125,J&J,1,<1940,0
TEST,20210125,J&J,1,1940-1949,0
TEST,20210125,J&J,1,all_birth_cohorts,0
TEST,20210125,J&J,2,1960-1969,0
TEST,20210125,J&J,2,1980-1989,0
TEST,20210125,J&J,2,1970-1979,0
TEST,20210125,J&J,2,1990+,0
TEST,20210125,J&J,2,1950-1959,0
TEST,20210125,J&J,2,<1940,0
TEST,20210125,J&J,2,1940-1949,0
TEST,20210125,J&J,2,all_birth_cohorts,0
TEST,20210125,UKN,1,1960-1969,0
TEST,20210125,UKN,1,1980-1989,0
TEST,20210125,UKN,1,1970-1979,0
TEST,20210125,UKN,1,1990+,0
TEST,20210125,UKN,1,1950-1959,0
TEST,20210125,UKN,1,<1940,0
TEST,20210125,UKN,1,1940-1949,0
TEST,20210125,UKN,1,all_birth_cohorts,0
TEST,20210125,UKN,2,1960-1969,0
TEST,20210125,UKN,2,1980-1989,0
TEST,20210125,UKN,2,1970-1979,0
TEST,20210125,UKN,2,1990+,0
TEST,20210125,UKN,2,1950-1959,0
TEST,20210125,UKN,2,<1940,0
TEST,20210125,UKN,2,1940-1949,0
TEST,20210125,UKN,2,all_birth_cohorts,0
TEST,20210201,Pfizer,1,1960-1969,0
TEST,20210201,Pfizer,1,1980-1989,0
TEST,20210201,Pfizer,1,1970-1979,1
TEST,20210201,Pfizer,1,1990+,1
TEST,20210201,Pfizer,1,1950-1959,2
TEST,20210201,Pfizer,1,<1940,1
TEST,20210201,Pfizer,1,1940-1949,0
TEST,20210201,Pfizer,1,all_birth_cohorts,5
TEST,20210201,Pfizer,2,1960-1969,17
TEST,20210201,Pfizer,2,1980-1989,2
TEST,20210201,Pfizer,2,1970-1979,12
TEST,20210201,Pfizer,2,1990+,6
TEST,20210201,Pfizer,2,1950-1959,8
TEST,20210201,Pfizer,2,<1940,2
TEST,20210201,Pfizer,2,1940-1949,2
TEST,20210201,Pfizer,2,all_birth_cohorts,49
TEST,20210201,AstraZeneca,1,1960-1969,0
TEST,20210201,AstraZeneca,1,1980-1989,0
TEST,20210201,AstraZeneca,1,1970-1979,0
TEST,20210201,AstraZeneca,1,1990+,0
TEST,20210201,AstraZeneca,1,1950-1959,0
TEST,20210201,AstraZeneca,1,<1940,0
TEST,20210201,AstraZeneca,1,1940-1949,0
TEST,20210201,AstraZeneca,1,all_birth_cohorts,0
TEST,20210201,AstraZeneca,2,1960-1969,0
TEST,20210201,AstraZeneca,2,1980-1989,0
TEST,20210201,AstraZeneca,2,1970-1979,0
TEST,20210201,AstraZeneca,2,1990+,0
TEST,20210201,AstraZeneca,2,1950-1959,0
TEST,20210201,AstraZeneca,2,<1940,0
TEST,20210201,AstraZeneca,2,1940-1949,0
TEST,20210201,AstraZeneca,2,all_birth_cohorts,0
TEST,20210201,Moderna,1,1960-1969,0
TEST,20210201,Moderna,1,1980-1989,0
TEST,20210201,Moderna,1,1970-1979,0
TEST,20210201,Moderna,1,1990+,0
TEST,20210201,Moderna,1,1950-1959,1
TEST,20210201,Moderna,1,<1940,0
TEST,20210201,Moderna,1,1940-1949,0
TEST,20210201,Moderna,1,all_birth_cohorts,1
TEST,20210201,Moderna,2,1960-1969,0
TEST,20210201,Moderna,2,1980-1989,0
TEST,20210201,Moderna,2,1970-1979,0
TEST,20210201,Moderna,2,1990+,0
TEST,20210201,Moderna,2,1950-1959,0
TEST,20210201,Moderna,2,<1940,0
TEST,20210201,Moderna,2,1940-1949,0
TEST,20210201,Moderna,2,all_birth_cohorts,0
TEST,20210201,J&J,1,1960-1969,0
TEST,20210201,J&J,1,1980-1989,0
TEST,20210201,J&J,1,1970-1979,0
TEST,20210201,J&J,1,1990+,0
TEST,20210201,J&J,1,1950-1959,0
TEST,20210201,J&J,1,<1940,0
TEST,20210201,J&J,1,1940-1949,0
TEST,20210201,J&J,1,all_birth_cohorts,0
TEST,20210201,J&J,2,1960-1969,0
TEST,20210201,J&J,2,1980-1989,0
TEST,20210201,J&J,2,1970-1979,0
TEST,20210201,J&J,2,1990+,0
TEST,20210201,J&J,2,1950-1959,0
TEST,20210201,J&J,2,<1940,0
TEST,20210201,J&J,2,1940-1949,0
TEST,20210201,J&J,2,all_birth_cohorts,0
TEST,20210201,UKN,1,1960-1969,0
TEST,20210201,UKN,1,1980-1989,0
TEST,20210201,UKN,1,1970-1979,0
TEST,20210201,UKN,1,1990+,0
TEST,20210201,UKN,1,1950-1959,0
TEST,20210201,UKN,1,<1940,0
TEST,20210201,UKN,1,1940-1949,0
TEST,20210201,UKN,1,all_birth_cohorts,0
TEST,20210201,UKN,2,1960-1969,0
TEST,20210201,UKN,2,1980-1989,0
TEST,20210201,UKN,2,1970-1979,0
TEST,20210201,UKN,2,1990+,0
TEST,20210201,UKN,2,1950-1959,0
TEST,20210201,UKN,2,<1940,0
TEST,20210201,UKN,2,1940-1949,0
TEST,20210201,UKN,2,all_birth_cohorts,0
TEST,20210208,Pfizer,1,1960-1969,12
TEST,20210208,Pfizer,1,1980-1989,6
TEST,20210208,Pfizer,1,1970-1979,8
TEST,20210208,Pfizer,1,1990+,1
TEST,20210208,Pfizer,1,1950-1959,3
TEST,20210208,Pfizer,1,<1940,0
TEST,20210208,Pfizer,1,1940-1949,0
TEST,20210208,Pfizer,1,all_birth_cohorts,30
TEST,20210208,Pfizer,2,1960-1969,6
TEST,20210208,Pfizer,2,1980-1989,1
TEST,20210208,Pfizer,2,1970-1979,2
TEST,20210208,Pfizer,2,1990+,3
TEST,20210208,Pfizer,2,1950-1959,3
TEST,20210208,Pfizer,2,<1940,0
TEST,20210208,Pfizer,2,1940-1949,0
TEST,20210208,Pfizer,2,all_birth_cohorts,15
TEST,20210208,AstraZeneca,1,1960-1969,1
TEST,20210208,AstraZeneca,1,1980-1989,2
TEST,20210208,AstraZeneca,1,1970-1979,5
TEST,20210208,AstraZeneca,1,1990+,0
TEST,20210208,AstraZeneca,1,1950-1959,0
TEST,20210208,AstraZeneca,1,<1940,0
TEST,20210208,AstraZeneca,1,1940-1949,0
TEST,20210208,AstraZeneca,1,all_birth_cohorts,8
TEST,20210208,AstraZeneca,2,1960-1969,0
TEST,20210208,AstraZeneca,2,1980-1989,0
TEST,20210208,AstraZeneca,2,1970-1979,0
TEST,20210208,AstraZeneca,2,1990+,0
TEST,20210208,AstraZeneca,2,1950-1959,0
TEST,20210208,AstraZeneca,2,<1940,0
TEST,20210208,AstraZeneca,2,1940-1949,0
TEST,20210208,AstraZeneca,2,all_birth_cohorts,0
TEST,20210208,Moderna,1,1960-1969,0
TEST,20210208,Moderna,1,1980-1989,0
TEST,20210208,Moderna,1,1970-1979,1
TEST,20210208,Moderna,1,1990+,3
TEST,20210208,Moderna,1,1950-1959,1
TEST,20210208,Moderna,1,<1940,0
TEST,20210208,Moderna,1,1940-1949,0
TEST,20210208,Moderna,1,all_birth_cohorts,5
TEST,20210208,Moderna,2,1960-1969,0
TEST,20210208,Moderna,2,1980-1989,0
TEST,20210208,Moderna,2,1970-1979,0
TEST,20210208,Moderna,2,1990+,0
TEST,20210208,Moderna,2,1950-1959,0
TEST,20210208,Moderna,2,<1940,0
TEST,20210208,Moderna,2,1940-1949,0
TEST,20210208,Moderna,2,all_birth_cohorts,0
TEST,20210208,J&J,1,1960-1969,0
TEST,20210208,J&J,1,1980-1989,0
TEST,20210208,J&J,1,1970-1979,0
TEST,20210208,J&J,1,1990+,0
TEST,20210208,J&J,1,1950-1959,0
TEST,20210208,J&J,1,<1940,0
TEST,20210208,J&J,1,1940-1949,0
TEST,20210208,J&J,1,all_birth_cohorts,0
TEST,20210208,J&J,2,1960-1969,0
TEST,20210208,J&J,2,1980-1989,0
TEST,20210208,J&J,2,1970-1979,0
TEST,20210208,J&J,2,1990+,0
TEST,20210208,J&J,2,1950-1959,0
TEST,20210208,J&J,2,<1940,0
TEST,20210208,J&J,2,1940-1949,0
TEST,20210208,J&J,2,all_birth_cohorts,0
TEST,20210208,UKN,1,1960-1969,0
TEST,20210208,UKN,1,1980-1989,0
TEST,20210208,UKN,1,1970-1979,0
TEST,20210208,UKN,1,1990+,0
TEST,20210208,UKN,1,1950-1959,0
TEST,20210208,UKN,1,<1940,0
TEST,20210208,UKN,1,1940-1949,0
TEST,20210208,UKN,1,all_birth_cohorts,0
TEST,20210208,UKN,2,1960-1969,0
TEST,20210208,UKN,2,1980-1989,0
TEST,20210208,UKN,2,1970-1979,0
TEST,20210208,UKN,2,1990+,0
TEST,20210208,UKN,2,1950-1959,0
TEST,20210208,UKN,2,<1940,0
TEST,20210208,UKN,2,1940-1949,0
TEST,20210208,UKN,2,all_birth_cohorts,0
TEST,20210215,Pfizer,1,1960-1969,16
TEST,20210215,Pfizer,1,1980-1989,4
TEST,20210215,Pfizer,1,1970-1979,9
TEST,20210215,Pfizer,1,1990+,7
TEST,20210215,Pfizer,1,1950-1959,1
TEST,20210215,Pfizer,1,<1940,1
TEST,20210215,Pfizer,1,1940-1949,1
TEST,20210215,Pfizer,1,all_birth_cohorts,39
TEST,20210215,Pfizer,2,1960-1969,0
TEST,20210215,Pfizer,2,1980-1989,0
TEST,20210215,Pfizer,2,1970-1979,0
TEST,20210215,Pfizer,2,1990+,0
TEST,20210215,Pfizer,2,1950-1959,2
TEST,20210215,Pfizer,2,<1940,3
TEST,20210215,Pfizer,2,1940-1949,0
TEST,20210215,Pfizer,2,all_birth_cohorts,5
TEST,20210215,AstraZeneca,1,1960-1969,2
TEST,20210215,AstraZeneca,1,1980-1989,7
TEST,20210215,AstraZeneca,1,1970-1979,21
TEST,20210215,AstraZeneca,1,1990+,4
TEST,20210215,AstraZeneca,1,1950-1959,0
TEST,20210215,AstraZeneca,1,<1940,0
TEST,20210215,AstraZeneca,1,1940-1949,0
TEST,20210215,AstraZeneca,1,all_birth_cohorts,34
TEST,20210215,AstraZeneca,2,1960-1969,0
TEST,20210215,AstraZeneca,2,1980-1989,0
TEST,20210215,AstraZeneca,2,1970-1979,0
TEST,20210215,AstraZeneca,2,1990+,0
TEST,20210215,AstraZeneca,2,1950-1959,0
TEST,20210215,AstraZeneca,2,<1940,0
TEST,20210215,AstraZeneca,2,1940-1949,0
TEST,20210215,AstraZeneca,2,all_birth_cohorts,0
TEST,20210215,Moderna,1,1960-1969,0
TEST,20210215,Moderna,1,1980-1989,0
TEST,20210215,Moderna,1,1970-1979,1
TEST,20210215,Moderna,1,1990+,1
TEST,20210215,Moderna,1,1950-1959,0
TEST,20210215,Moderna,1,<1940,0
TEST,20210215,Moderna,1,1940-1949,0
TEST,20210215,Moderna,1,all_birth_cohorts,2
TEST,20210215,Moderna,2,1960-1969,1
TEST,20210215,Moderna,2,1980-1989,0
TEST,20210215,Moderna,2,1970-1979,0
TEST,20210215,Moderna,2,1990+,0
TEST,20210215,Moderna,2,1950-1959,3
TEST,20210215,Moderna,2,<1940,0
TEST,20210215,Moderna,2,1940-1949,1
TEST,20210215,Moderna,2,all_birth_cohorts,5
TEST,20210215,J&J,1,1960-1969,0
